pair_id,token_address,chain,dex_name,pair_address,base_token,quote_token,pair_created_at,pair_age_minutes,pair_age_hours,liquidity_usd,fdv,market_cap,fdv_liquidity_ratio,marketcap_liquidity_ratio,price_usd,volume_5m,volume_1h,volume_6h,volume_24h,volume_liquidity_ratio,txns_5m_buys,txns_5m_sells,txns_15m_buys,txns_15m_sells,txns_1h_buys,txns_1h_sells,txns_24h_buys,txns_24h_sells,total_txns_1h,total_txns_24h,buy_ratio,unique_buyers_15m,unique_buyers_1h,unique_buyers_24h,price_change_5m,price_change_1h,price_change_6h,price_change_24h,estimated_slippage_100_usd,raw_json,scan_time
base:0xc97c3170e142b056f6feea1238a77f024b40df56d57d3a9c03e4c82f22097513,0x2B66E3046ce3B41414A2B34f56DcA4553AE1d5C5,base,uniswap,0xc97c3170e142b056f6feea1238a77f024b40df56d57d3a9c03e4c82f22097513,TYCOON,WETH,2026-05-07T14:16:53+00:00,,0.9211487033333333,140307.28,,,,,2.886e-06,,487708.3,487708.3,487708.3,,,,,,,,,,,,,,,,,1092.0,,1092.0,,"{""baseToken"":{""address"":""0x2B66E3046ce3B41414A2B34f56DcA4553AE1d5C5"",""name"":""Tycoon"",""symbol"":""TYCOON""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":288621,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/PKyPs1PojyfHa8ok?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/ZhJucxV1uTaeQzPS?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x2b66e3046ce3b41414a2b34f56dca4553ae1d5c5?timestamp=1778166600000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/Tycoon_AI""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":26683654768,""quote"":27.5003,""usd"":140307.28},""marketCap"":288621,""pairAddress"":""0xc97c3170e142b056f6feea1238a77f024b40df56d57d3a9c03e4c82f22097513"",""pairCreatedAt"":1778163413000,""priceChange"":{""h1"":1092,""h24"":1092,""h6"":1092,""m5"":-33.17},""priceNative"":""0.000000001254"",""priceUsd"":""0.000002886"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":713,""sells"":532},""h24"":{""buys"":713,""sells"":532},""h6"":{""buys"":713,""sells"":532},""m5"":{""buys"":73,""sells"":40}},""url"":""https://dexscreener.com/base/0xc97c3170e142b056f6feea1238a77f024b40df56d57d3a9c03e4c82f22097513"",""volume"":{""h1"":487708.3,""h24"":487708.3,""h6"":487708.3,""m5"":59433.16}}",2026-05-07T15:12:09+00:00
base:0x37dF215c79EF81D7Aaf73D12B32F473f707cE0F0,0x6A7602bB307a661705b0f53DD493E6A5067E4778,base,uniswap,0x37dF215c79EF81D7Aaf73D12B32F473f707cE0F0,SHADE,WETH,2026-05-07T15:34:11+00:00,,0.6364847336111111,9148.94,,,,,0.0001246,,21094.53,21094.53,21094.53,,,,,,,,,,,,,,,,,270.0,,270.0,,"{""baseToken"":{""address"":""0x6A7602bB307a661705b0f53DD493E6A5067E4778"",""name"":""Shade"",""symbol"":""SHADE""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":12462,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/qTzvCo8jkTfPgBnJ?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/UdTAVJte7PWUAWA3?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x6a7602bb307a661705b0f53dd493e6a5067e4778?timestamp=1778170200000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/shadeonbase""},{""type"":""telegram"",""url"":""https://t.me/shadeonbase""}],""websites"":[{""label"":""Website"",""url"":""https://shadeonbase.com/""},{""label"":""Docs"",""url"":""https://docs.shadeonbase.com/""}]},""labels"":[""v2""],""liquidity"":{""base"":36707096,""quote"":1.9974,""usd"":9148.94},""marketCap"":12462,""pairAddress"":""0x37dF215c79EF81D7Aaf73D12B32F473f707cE0F0"",""pairCreatedAt"":1778168051000,""priceChange"":{""h1"":270,""h24"":270,""h6"":270,""m5"":14.36},""priceNative"":""0.00000005441"",""priceUsd"":""0.0001246"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":127,""sells"":107},""h24"":{""buys"":127,""sells"":107},""h6"":{""buys"":127,""sells"":107},""m5"":{""buys"":5,""sells"":3}},""url"":""https://dexscreener.com/base/0x37df215c79ef81d7aaf73d12b32f473f707ce0f0"",""volume"":{""h1"":21094.53,""h24"":21094.53,""h6"":21094.53,""m5"":780.8}}",2026-05-07T16:12:22+00:00
base:0x39e6dd086c12bb4ea83ba4ef1b8c43de4f6d348eb2d2acc3f121499fb1b46c47,0xaB3dfbc50EF0f2175D192a75161FAcc2e73B02F6,base,uniswap,0x39e6dd086c12bb4ea83ba4ef1b8c43de4f6d348eb2d2acc3f121499fb1b46c47,PETS,flETH,2026-05-07T15:29:27+00:00,,0.7153736225,27378.02,,,,,3.493e-07,,71391.78,71391.78,71391.78,,,,,,,,,,,,,,,,,220.0,,220.0,,"{""baseToken"":{""address"":""0xaB3dfbc50EF0f2175D192a75161FAcc2e73B02F6"",""name"":""Pet Forge"",""symbol"":""PETS""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":34932,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/cSZrst-0H9mflwAs?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/mV3AU_jU_FSK5pvD?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xab3dfbc50ef0f2175d192a75161facc2e73b02f6?timestamp=1778170200000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/petforgefun""}],""websites"":[{""label"":""Website"",""url"":""https://petforge.fun""},{""label"":""Github"",""url"":""https://github.com/petforgeagent/petforge""},{""label"":""Buy PETS"",""url"":""https://flaunch.gg/base/coins/0xaB3dfbc50EF0f2175D192a75161FAcc2e73B02F6""}]},""labels"":[""v4""],""liquidity"":{""base"":53782216804,""quote"":3.7511,""usd"":27378.02},""marketCap"":34932,""pairAddress"":""0x39e6dd086c12bb4ea83ba4ef1b8c43de4f6d348eb2d2acc3f121499fb1b46c47"",""pairCreatedAt"":1778167767000,""priceChange"":{""h1"":220,""h24"":220,""h6"":220,""m5"":11.56},""priceNative"":""0.0000000001525"",""priceUsd"":""0.0000003493"",""quoteToken"":{""address"":""0x000000000D564D5be76f7f0d28fE52605afC7Cf8"",""name"":""flETH"",""symbol"":""flETH""},""txns"":{""h1"":{""buys"":221,""sells"":167},""h24"":{""buys"":221,""sells"":167},""h6"":{""buys"":221,""sells"":167},""m5"":{""buys"":59,""sells"":42}},""url"":""https://dexscreener.com/base/0x39e6dd086c12bb4ea83ba4ef1b8c43de4f6d348eb2d2acc3f121499fb1b46c47"",""volume"":{""h1"":71391.78,""h24"":71391.78,""h6"":71391.78,""m5"":22014.97}}",2026-05-07T16:12:22+00:00
base:0x607fe84926594f273d5dff3090d42480e436ab1dcecda1ab753c504babb0c19c,0x1Ce6c8e9c88fe8f365FF420ac83fa120bdC92675,base,uniswap,0x607fe84926594f273d5dff3090d42480e436ab1dcecda1ab753c504babb0c19c,HANTA,WETH,2026-05-07T15:55:41+00:00,,0.2781514002777778,94035.97,,,,,1.492e-06,,137510.95,137510.95,137510.95,,,,,,,,,,,,,,,,,534.0,,534.0,,"{""baseToken"":{""address"":""0x1Ce6c8e9c88fe8f365FF420ac83fa120bdC92675"",""name"":""Hantavirus"",""symbol"":""HANTA""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":149234,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/3V5aZ13A5moD6gkx?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/D0avUsSSrd7JDs-I?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x1ce6c8e9c88fe8f365ff420ac83fa120bdc92675?timestamp=1778170200000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/HantavirusBase""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":38974576791,""quote"":15.6635,""usd"":94035.97},""marketCap"":149234,""pairAddress"":""0x607fe84926594f273d5dff3090d42480e436ab1dcecda1ab753c504babb0c19c"",""pairCreatedAt"":1778169341000,""priceChange"":{""h1"":534,""h24"":534,""h6"":534,""m5"":63.04},""priceNative"":""0.0000000006516"",""priceUsd"":""0.000001492"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":277,""sells"":141},""h24"":{""buys"":277,""sells"":141},""h6"":{""buys"":277,""sells"":141},""m5"":{""buys"":81,""sells"":38}},""url"":""https://dexscreener.com/base/0x607fe84926594f273d5dff3090d42480e436ab1dcecda1ab753c504babb0c19c"",""volume"":{""h1"":137510.95,""h24"":137510.95,""h6"":137510.95,""m5"":41337.58}}",2026-05-07T16:12:22+00:00
base:0x2331812ae8a2aa0b93d84635b7367fa24515b031cef3059a30ac2adee7266b1a,0x22aaB1803d9B5ED57c4E34090884867F5fdaFbb7,base,uniswap,0x2331812ae8a2aa0b93d84635b7367fa24515b031cef3059a30ac2adee7266b1a,GACHA,flETH,2026-05-07T14:10:29+00:00,,3.033061559444444,135282.3,,,,,2.575e-06,,86167.92,1502125.69,1502125.69,,,,,,,,,,,,,,,,,-28.06,,529.0,,"{""baseToken"":{""address"":""0x22aaB1803d9B5ED57c4E34090884867F5fdaFbb7"",""name"":""Gacha Fund"",""symbol"":""GACHA""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":257590,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/IrA749JrzpHSfvR3?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/SwFOoE7_8DRep3Hy?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x22aab1803d9b5ed57c4e34090884867f5fdafbb7?timestamp=1778173800000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/TheGachaGrid""}],""websites"":[{""label"":""Website"",""url"":""https://gacha.fund""}]},""labels"":[""v4""],""liquidity"":{""base"":31180359625,""quote"":23.9815,""usd"":135282.3},""marketCap"":257590,""pairAddress"":""0x2331812ae8a2aa0b93d84635b7367fa24515b031cef3059a30ac2adee7266b1a"",""pairCreatedAt"":1778163029000,""priceChange"":{""h1"":-28.06,""h24"":529,""h6"":529,""m5"":-0.48},""priceNative"":""0.000000001123"",""priceUsd"":""0.000002575"",""quoteToken"":{""address"":""0x000000000D564D5be76f7f0d28fE52605afC7Cf8"",""name"":""flETH"",""symbol"":""flETH""},""txns"":{""h1"":{""buys"":169,""sells"":88},""h24"":{""buys"":2102,""sells"":1407},""h6"":{""buys"":2102,""sells"":1407},""m5"":{""buys"":2,""sells"":3}},""url"":""https://dexscreener.com/base/0x2331812ae8a2aa0b93d84635b7367fa24515b031cef3059a30ac2adee7266b1a"",""volume"":{""h1"":86167.92,""h24"":1502125.69,""h6"":1502125.69,""m5"":1054.72}}",2026-05-07T17:12:28+00:00
base:0xc7b944cf3a0dfb1b7ddf773757f58763fcaa6e81a9e46d36b8ce89a3988fac76,0xe618cedc81f845883c61D15297073e7463CbA4Af,base,uniswap,0xc7b944cf3a0dfb1b7ddf773757f58763fcaa6e81a9e46d36b8ce89a3988fac76,SPEC,WETH,2026-05-07T16:49:45+00:00,,0.378617115,45942.75,,,,,5.17e-05,,68456.6,68456.6,68456.6,,,,,,,,,,,,,,,,,125.0,,125.0,,"{""baseToken"":{""address"":""0xe618cedc81f845883c61D15297073e7463CbA4Af"",""name"":""Open Spec"",""symbol"":""SPEC""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":51703,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/pnILDjlbCWzrdmNC?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/C8NNTuHfdKSJiLoW?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xe618cedc81f845883c61d15297073e7463cba4af?timestamp=1778173800000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/TrySpecAI""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":671041721,""quote"":4.9053,""usd"":45942.75},""marketCap"":51703,""pairAddress"":""0xc7b944cf3a0dfb1b7ddf773757f58763fcaa6e81a9e46d36b8ce89a3988fac76"",""pairCreatedAt"":1778172585000,""priceChange"":{""h1"":125,""h24"":125,""h6"":125,""m5"":-10.82},""priceNative"":""0.00000002254"",""priceUsd"":""0.00005170"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":231,""sells"":149},""h24"":{""buys"":231,""sells"":149},""h6"":{""buys"":231,""sells"":149},""m5"":{""buys"":28,""sells"":24}},""url"":""https://dexscreener.com/base/0xc7b944cf3a0dfb1b7ddf773757f58763fcaa6e81a9e46d36b8ce89a3988fac76"",""volume"":{""h1"":68456.6,""h24"":68456.6,""h6"":68456.6,""m5"":11854.35}}",2026-05-07T17:12:28+00:00
base:0x3f146efd354e48a233c080d4823dfa1e7e531be15999e8e36a96c50ba6131c4c,0xD44Ca5905957a30dF04351EA48b7140256FAeb07,base,uniswap,0x3f146efd354e48a233c080d4823dfa1e7e531be15999e8e36a96c50ba6131c4c,OCL,WETH,2026-05-07T17:43:05+00:00,,2.0265469191666665,77804.42,,,,,8.061e-07,,2285.29,36501.15,36501.15,,,,,,,,,,,,,,,,,8.99,,174.0,,"{""baseToken"":{""address"":""0xD44Ca5905957a30dF04351EA48b7140256FAeb07"",""name"":""Open Cloud Layer"",""symbol"":""OCL""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":80611,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/aIr3PbdhjwX3SWRk?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/SzdAGQZepiAFlSyD?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xd44ca5905957a30df04351ea48b7140256faeb07?timestamp=1778183100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/opencloudlayer""}],""websites"":[{""label"":""Website"",""url"":""https://opencloudlayer.com""}]},""labels"":[""v4""],""liquidity"":{""base"":91955545439,""quote"":1.6024,""usd"":77804.42},""marketCap"":80611,""pairAddress"":""0x3f146efd354e48a233c080d4823dfa1e7e531be15999e8e36a96c50ba6131c4c"",""pairCreatedAt"":1778175785000,""priceChange"":{""h1"":8.99,""h24"":174,""h6"":174,""m5"":3.06},""priceNative"":""0.0000000003512"",""priceUsd"":""0.0000008061"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":9,""sells"":20},""h24"":{""buys"":112,""sells"":232},""h6"":{""buys"":112,""sells"":232},""m5"":{""buys"":1,""sells"":1}},""url"":""https://dexscreener.com/base/0x3f146efd354e48a233c080d4823dfa1e7e531be15999e8e36a96c50ba6131c4c"",""volume"":{""h1"":2285.29,""h24"":36501.15,""h6"":36501.15,""m5"":112.02}}",2026-05-07T19:44:40+00:00
base:0xdf8d9c839db7bd60891e50c4677acded4ad81a333a53a475df82a6959f627ae2,0xA003FBBefBA3B2aC5Ff1A1dF6e7462970bDe4c06,base,uniswap,0xdf8d9c839db7bd60891e50c4677acded4ad81a333a53a475df82a6959f627ae2,FALKEN,WETH,2026-05-07T19:16:17+00:00,,0.47321358583333334,30259.46,,,,,5.005e-05,,59685.97,59685.97,59685.97,,,,,,,,,,,,,,,,,581.0,,581.0,,"{""baseToken"":{""address"":""0xA003FBBefBA3B2aC5Ff1A1dF6e7462970bDe4c06"",""name"":""Falken Protocol"",""symbol"":""FALKEN""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":50050,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/HJh54XlIMJ7jQQfv?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/oHdPaVl-lpYamcNw?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xa003fbbefba3b2ac5ff1a1df6e7462970bde4c06?timestamp=1778183100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/falken_protocol""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":379376571,""quote"":4.9107,""usd"":30259.46},""marketCap"":50050,""pairAddress"":""0xdf8d9c839db7bd60891e50c4677acded4ad81a333a53a475df82a6959f627ae2"",""pairCreatedAt"":1778181377000,""priceChange"":{""h1"":581,""h24"":581,""h6"":581,""m5"":22.16},""priceNative"":""0.00000002180"",""priceUsd"":""0.00005005"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":150,""sells"":173},""h24"":{""buys"":150,""sells"":173},""h6"":{""buys"":150,""sells"":173},""m5"":{""buys"":25,""sells"":21}},""url"":""https://dexscreener.com/base/0xdf8d9c839db7bd60891e50c4677acded4ad81a333a53a475df82a6959f627ae2"",""volume"":{""h1"":59685.97,""h24"":59685.97,""h6"":59685.97,""m5"":9222.83}}",2026-05-07T19:44:40+00:00
base:0x8de32c3e440d497cd3b607555be1f6115717965fff56247c02976814edcf384f,0xD88FD4a11255E51f64f78b4a7d74456325c2d8dC,base,uniswap,0x8de32c3e440d497cd3b607555be1f6115717965fff56247c02976814edcf384f,BV7X,WETH,2026-02-01T17:06:39+00:00,,2287.0396676855553,253834.77,,,,,4.23e-06,,1281.26,12609.68,33754.95,,,,,,,,,,,,,,,,,0.95,,19.17,,"{""baseToken"":{""address"":""0xD88FD4a11255E51f64f78b4a7d74456325c2d8dC"",""name"":""BitVault Signal"",""symbol"":""BV7X""},""boosts"":{""active"":50},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":392239,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/1a5S927IvFas9e1F?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/eeaea18ef559c9371422d148245cb63418a1c6aa0313e94799b7daa859eb230e?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xd88fd4a11255e51f64f78b4a7d74456325c2d8dc?timestamp=1778199000000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/BV7X_""},{""type"":""telegram"",""url"":""https://t.me/BV7XOfficial""}],""websites"":[{""label"":""Website"",""url"":""https://mischa0x.com/bv7x""},{""label"":""Docs"",""url"":""https://docs.bv7x.ai/""},{""label"":""Testnet"",""url"":""https://bv7x.ai/testnet""},{""label"":""Virtuals"",""url"":""https://app.virtuals.io/acp/agent-details/3979""},{""label"":""Moltbook"",""url"":""https://moltbook.com/user/bv7x""},{""label"":""Agentgram"",""url"":""https://www.agentgram.fun/agents/agent_1770655188517_dri9fhx3d""},{""label"":""Moltx"",""url"":""https://moltx.io/BV7X""}]},""labels"":[""v4""],""liquidity"":{""base"":35550777095,""quote"":45.1505,""usd"":253834.77},""marketCap"":392239,""pairAddress"":""0x8de32c3e440d497cd3b607555be1f6115717965fff56247c02976814edcf384f"",""pairCreatedAt"":1769965599000,""priceChange"":{""h1"":0.95,""h24"":19.17,""h6"":10.17},""priceNative"":""0.000000001846"",""priceUsd"":""0.000004230"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":6,""sells"":18},""h24"":{""buys"":249,""sells"":502},""h6"":{""buys"":56,""sells"":120},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x8de32c3e440d497cd3b607555be1f6115717965fff56247c02976814edcf384f"",""volume"":{""h1"":1281.26,""h24"":33754.95,""h6"":12609.68,""m5"":0}}",2026-05-08T00:09:01+00:00
base:0x5d2091E0B3E0b516e0f3Abd75242e9287C253499,0xAC73bECE342083aaE54d2ef05c088207734b12F0,base,uniswap,0x5d2091E0B3E0b516e0f3Abd75242e9287C253499,PENGACHU,WETH,2026-04-19T17:20:47+00:00,,444.8399698233333,94256.42,,,,,0.0003175,,23902.14,131701.02,538495.62,,,,,,,,,,,,,,,,,-28.71,,-15.76,,"{""baseToken"":{""address"":""0xAC73bECE342083aaE54d2ef05c088207734b12F0"",""name"":""Pengachu"",""symbol"":""PENGACHU""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":317594,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/0rUhKRUMMfFudUsL?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/veEW6ytC1VIob3ae?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xac73bece342083aae54d2ef05c088207734b12f0?timestamp=1778220600000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/PENGACHU_Coin""},{""type"":""telegram"",""url"":""https://t.me/Pengachu_Portal""}],""websites"":[{""label"":""Website"",""url"":""https://pengachu.xyz/""}]},""labels"":[""v3""],""liquidity"":{""base"":148248815,""quote"":20.7685,""usd"":94256.42},""marketCap"":317594,""pairAddress"":""0x5d2091E0B3E0b516e0f3Abd75242e9287C253499"",""pairCreatedAt"":1776619247000,""priceChange"":{""h1"":-28.71,""h24"":-15.76,""h6"":-29.42,""m5"":17.99},""priceNative"":""0.0000001398"",""priceUsd"":""0.0003175"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":56,""sells"":133},""h24"":{""buys"":1958,""sells"":2135},""h6"":{""buys"":469,""sells"":550},""m5"":{""buys"":17,""sells"":1}},""url"":""https://dexscreener.com/base/0x5d2091e0b3e0b516e0f3abd75242e9287c253499"",""volume"":{""h1"":23902.14,""h24"":538495.62,""h6"":131701.02,""m5"":3847.19}}",2026-05-08T06:11:10+00:00
base:0x975207b608bb426a1fa2627982fd26487dfef8be9fb7fd4e9fc509323bf3e54a,0xB6da3DbCBEDE77060bd6Ee8aBC75fF9cB75EAB07,base,uniswap,0x975207b608bb426a1fa2627982fd26487dfef8be9fb7fd4e9fc509323bf3e54a,Reactor,WETH,2026-05-08T04:22:03+00:00,,1.8188587122222222,94074.41,,,,,1.818e-06,,113509.85,297885.76,297885.76,,,,,,,,,,,,,,,,,33.67,,993.0,,"{""baseToken"":{""address"":""0xB6da3DbCBEDE77060bd6Ee8aBC75fF9cB75EAB07"",""name"":""Reactor"",""symbol"":""Reactor""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":181888,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/sqTmFoMN-s6zPMK2?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/elsIbeQ_X8JRBDbc?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xb6da3dbcbede77060bd6ee8abc75ff9cb75eab07?timestamp=1778220600000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/_bschmidtchen/status/2052454092061179945""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":30002152739,""quote"":17.388,""usd"":94074.41},""marketCap"":181888,""pairAddress"":""0x975207b608bb426a1fa2627982fd26487dfef8be9fb7fd4e9fc509323bf3e54a"",""pairCreatedAt"":1778214123000,""priceChange"":{""h1"":33.67,""h24"":993,""h6"":993,""m5"":-5.43},""priceNative"":""0.0000000008005"",""priceUsd"":""0.000001818"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":429,""sells"":906},""h24"":{""buys"":962,""sells"":2085},""h6"":{""buys"":962,""sells"":2085},""m5"":{""buys"":19,""sells"":42}},""url"":""https://dexscreener.com/base/0x975207b608bb426a1fa2627982fd26487dfef8be9fb7fd4e9fc509323bf3e54a"",""volume"":{""h1"":113509.85,""h24"":297885.76,""h6"":297885.76,""m5"":3762.76}}",2026-05-08T06:11:10+00:00
base:0x7e3966480d4b8968ee2a82cbff4388049af00a1787316564912a06bb8172dc77,0xd7E1FD9D10439544FFB35ccEd8565F5232De1496,base,uniswap,0x7e3966480d4b8968ee2a82cbff4388049af00a1787316564912a06bb8172dc77,IDB,WETH,2026-05-08T07:34:35+00:00,,0.4175361311111111,57270.11,,,,,8.833e-07,,253784.88,253784.88,253784.88,,,,,,,,,,,,,,,,,423.0,,423.0,,"{""baseToken"":{""address"":""0xd7E1FD9D10439544FFB35ccEd8565F5232De1496"",""name"":""Inter-Dimensional Being"",""symbol"":""IDB""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":88332,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/ZgcQth2OW1CJMRb9?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/BrEKmOrL2KvCgVC4?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xd7e1fd9d10439544ffb35cced8565f5232de1496?timestamp=1778227200000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/MarioNawfal/status/2052579787969810863""}],""websites"":[{""label"":""Website"",""url"":""https://aliens.fandom.com/wiki/Interdimensional_Being""}]},""labels"":[""v4""],""liquidity"":{""base"":42045097027,""quote"":8.8275,""usd"":57270.11},""marketCap"":88332,""pairAddress"":""0x7e3966480d4b8968ee2a82cbff4388049af00a1787316564912a06bb8172dc77"",""pairCreatedAt"":1778225675000,""priceChange"":{""h1"":423,""h24"":423,""h6"":423,""m5"":-5.84},""priceNative"":""0.0000000003873"",""priceUsd"":""0.0000008833"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":398,""sells"":262},""h24"":{""buys"":398,""sells"":262},""h6"":{""buys"":398,""sells"":262},""m5"":{""buys"":51,""sells"":38}},""url"":""https://dexscreener.com/base/0x7e3966480d4b8968ee2a82cbff4388049af00a1787316564912a06bb8172dc77"",""volume"":{""h1"":253784.88,""h24"":253784.88,""h6"":253784.88,""m5"":25022.86}}",2026-05-08T07:59:38+00:00
